Data;DM;DS;MES;ANO;ESTAC;FER;NEB_SECO_9;NEB_SECO_15;NEB_SECO_21;NEB_SECO_MED;PA_SECO_9;PA_SECO_15;PA_SECO_21;PA_SECO_MED;TEMP_BS_SECO_9;TEMP_BS_SECO_15;TEMP_BS_SECO_21;TEMP_BS_SECO_MED;TEMP_BU_SECO_9;TEMP_BU_SECO_15;TEMP_BU_SECO_21;TEMP_BU_SECO_MED;UMID_SECO_9;UMID_SECO_15;UMID_SECO_21;UMID_SECO_MED;DV_SECO_9;DV_SECO_15;DV_SECO_21;DV_SECO_MED;VV_SECO_9;VV_SECO_15;VV_SECO_21;VV_SECO_MED;NEB_SUL_9;NEB_SUL_15;NEB_SUL_21;NEB_SUL_MED;PA_SUL_9;PA_SUL_15;PA_SUL_21;PA_SUL_MED;TEMP_BS_SUL_9;TEMP_BS_SUL_15;TEMP_BS_SUL_21;TEMP_BS_SUL_MED;TEMP_BU_SUL_9;TEMP_BU_SUL_15;TEMP_BU_SUL_21;TEMP_BU_SUL_MED;UMID_SUL_9;UMID_SUL_15;UMID_SUL_21;UMID_SUL_MED;DV_SUL_9;DV_SUL_15;DV_SUL_21;DV_SUL_MED;VV_SUL_9;VV_SUL_15;VV_SUL_21;VV_SUL_MED;NEB_NE_9;NEB_NE_15;NEB_NE_21;NEB_NE_MED;PA_NE_9;PA_NE_15;PA_NE_21;PA_NE_MED;TEMP_BS_NE_9;TEMP_BS_NE_15;TEMP_BS_NE_21;TEMP_BS_NE_MED;TEMP_BU_NE_9;TEMP_BU_NE_15;TEMP_BU_NE_21;TEMP_BU_NE_MED;UMID_NE_9;UMID_NE_15;UMID_NE_21;UMID_NE_MED;DV_NE_9;DV_NE_15;DV_NE_21;DV_NE_MED;VV_NE_9;VV_NE_15;VV_NE_21;VV_NE_MED;NEB_N_9;NEB_N_15;NEB_N_21;NEB_N_MED;PA_N_9;PA_N_15;PA_N_21;PA_N_MED;TEMP_BS_N_9;TEMP_BS_N_15;TEMP_BS_N_21;TEMP_BS_N_MED;TEMP_BU_N_9;TEMP_BU_N_15;TEMP_BU_N_21;TEMP_BU_N_MED;UMID_N_9;UMID_N_15;UMID_N_21;UMID_N_MED;DV_N_9;DV_N_15;DV_N_21;DV_N_MED;VV_N_9;VV_N_15;VV_N_21;VV_N_MED;NEB_BR_9;NEB_BR_15;NEB_BR_21;NEB_BR_MED;PA_BR_9;PA_BR_15;PA_BR_21;PA_BR_MED;TEMP_BS_BR_9;TEMP_BS_BR_15;TEMP_BS_BR_21;TEMP_BS_BR_MED;TEMP_BU_BR_9;TEMP_BU_BR_15;TEMP_BU_BR_21;TEMP_BU_BR_MED;UMID_BR_9;UMID_BR_15;UMID_BR_21;UMID_BR_MED;DV_BR_9;DV_BR_15;DV_BR_21;DV_BR_MED;VV_BR_9;VV_BR_15;VV_BR_21;VV_BR_MED;TAR_SECO_CSO;TAR_SECO_CP;TAR_SECO_IP;TAR_SECO_IND;TAR_SECO_PP;TAR_SECO_RED;TAR_SECO_RR;TAR_SECO_RRA;TAR_SECO_RRI;TAR_SECO_SP1;TAR_SECO_SP1;TAR_SECO_MED;TAR_SUL_CSO;TAR_SUL_CP;TAR_SUL_IP;TAR_SUL_IND;TAR_SUL_PP;TAR_SUL_RED;TAR_SUL_RR;TAR_SUL_RRA;TAR_SUL_RRI;TAR_SUL_SP1;TAR_SUL_SP2;TAR_SUL_MED;TAR_NE_CSO;TAR_NE_CP;TAR_NE_IP;TAR_NE_IND;TAR_NE_PP;TAR_NE_RED;TAR_NE_RR;TAR_NE_RRA;TAR_NE_RRI;TAR_NE_SP1;TAR_NE_SP2;TAR_NE_MED;TAR_N_CSO;TAR_N_CP;TAR_N_IP;TAR_N_IND;TAR_N_PP;TAR_N_RED;TAR_N_RR;TAR_N_RRA;TAR_N_RRI;TAR_N_SP1;TAR_N_SP2;TAR_N_MED;TAR_BR_CSO;TAR_BR_CP;TAR_BR_IP;TAR_BR_IND;TAR_BR_PP;TAR_BR_RED;TAR_BR_RR;TAR_BR_RRA;TAR_BR_RRI;TAR_BR_SP1;TAR_BR_SP2;TAR_BR_MED;Meta_Selic;Taxa_Selic;CDI;DolarC;DolarC_var;DolarV;DolarV_var;EuroC;EuroC_var;EuroV;EuroV_var;IBV_Cot;IBV_min;IBV_max;IBV_varabs;IBV_varperc;IBV_vol;INPC_m;INPC_ac;IPCA_m;IPCA_ac;IPA-M_m;IPA-M_ac;IPA-DI_m;IPA-DI_ac;IGP-M_m;IGP-M_ac;IGP-DI_m;IGP-DI_ac;PAB_o;PAB_d;TVP_o;TVP_d;PICV_o;PICV_d;CCU_o;CCU_d;CS_o;CS_d;UCPIIT_FGV_o;UCPIIT_FGV_d;CPCIIT_CNI_o;CPCIIT_CNI_d;VIR_o;VIR_d;HTPIT_o;HTPIT_d;SRIT_o;SRIT_d;PPOB;PGN;PIG_o;PIG_d;PIBCa_o;PIBCa_d;PIBI_o;PIBI_d;PIBCo_o;PIBCo_d;PIA_o;PIA_d;ICC;INEC;ICEI;DBNDES;IEG_o;IEG_d;IETIT_o;IETIT_d;IETC_o;IETC_d;IETS_o;IETS_d;IETCV_o;IETCV_d;PO;TD;BM;PME
15/04/2017;15;6;4;2017;2;0;5.72;6.38;4.18;5.31;958.69;958.81;957.55;958.29;24.85;30.42;24.24;26.01;21.63;23.05;21.79;22.04;77.1;54.86;82.33;73.5;9.87;13.42;8.74;10.34;1.57;1.57;0.76;1.27;7.13;8.2;4.74;6.5;968.55;972.33;967.29;969.02;19.58;24.06;19.88;20.81;18.26;20.58;18.4;18.89;88.35;74.2;86.7;84.19;15.9;16.44;11.43;14.36;1.34;1.34;1.43;1.38;7.14;6.31;6.25;6.6;980.89;979.75;980.85;980.59;26.36;29.78;25.45;26.87;23.47;24.62;23.19;23.66;78.18;65.66;82.46;76.65;11.8;11.9;10.6;11.38;2.65;2.57;1.87;2.34;7.83;7.26;6.97;7.36;997.64;994.15;996.12;996.2;26.02;30.76;26.7;27.46;24.87;26.14;25.08;25.27;88.84;69.61;88.27;83.82;10.03;12.82;5.64;9.08;1.16;1.57;0.54;1.03;6.74;6.86;5.25;6.21;974.34;974.72;973.44;974.1;24.26;28.98;24.02;25.35;21.91;23.42;21.97;22.31;81.87;63.93;84.33;78.31;11.82;13.83;9.18;11.33;1.67;1.74;1.1;1.47;427.86;445.8;256.48;370.75;438.76;443.98;326.65;283.5;303.28;334.51;376.77;410.6;415.22;398.21;241.83;378.02;431.29;421.35;297.21;264.8;305.32;320.63;383.43;386.77;395.78;410.15;238.14;325.26;402.72;395.32;315.98;219.89;196.66;285.13;253.05;364.76;477.29;490.49;288.17;408.83;479.06;480.75;350.43;606.54;302.52;376;0;453.87;422.31;435.84;251.93;373.32;433.08;433.51;316.14;227.45;271.23;322.63;352.16;401.22;11.25;11.15;11.13;3.13;0;3.13;0;3.32;0;3.32;0;62826.28;62826.28;63991.8;-1065.4;0;3312306;0.08;3.99;0.14;4.08;-1.77;2.72;-1.96;1.8;-1.24;2.74;-1.1;3.37;100.49;100.21;82.4;85.9;65.29;69.75;69.18;82.82;95.4;100.56;89.19;90.54;92.49;93.08;70.04;77.94;76.31;77.62;99.54;103.43;121.16;142.96;79.4;85.9;64.5;69.2;82;87.4;77.8;85.2;189487;103.5;109.01;103.4;53.1;21377.81;174;172.61;137.39;136.25;214.48;216.14;185.13;184.16;174.82;171.67;89238;13.6;263654.53;214125.86
16/04/2017;16;7;4;2017;2;0;4.69;5.99;2.91;4.35;965.01;961.14;957.7;961.3;25.42;30.4;24.24;26.22;21.8;22.63;21.26;21.81;74.7;54.06;79.49;71.34;10.89;16.7;7.4;11.04;1.13;1.14;0.44;0.87;9.4;8.9;7.83;8.68;973.06;972.43;966.92;970.6;18.99;21.32;20.06;19.97;18.14;18.69;19.05;18.62;91.9;78.35;91.13;88.22;14.78;17.83;10.71;14.02;1.58;2.51;1.08;1.62;6.36;6.32;4.19;5.54;980.91;979.35;979.8;980.1;26.51;30.3;25.86;27.21;23.5;24.56;23.41;23.73;76.87;61.59;81.58;74.82;12.52;11.66;10.39;11.51;2.72;2.4;1.84;2.31;7.62;7.33;6.14;6.99;997.34;993.45;995.08;995.52;26.03;30.47;26.4;27.28;25.04;26.36;24.76;25.26;88.28;70.39;89.23;84.17;7.94;15.93;7.45;9.75;0.82;1.33;0.52;0.84;6.69;6.8;4.83;6.02;978.25;975.57;973;975.61;24.37;28.56;24.07;25.31;21.98;22.97;21.89;22.19;81.39;63.53;84.27;78;11.69;16.35;8.82;11.78;1.5;1.74;0.9;1.33;427.86;445.8;256.48;370.75;438.76;443.98;326.65;283.5;303.28;334.51;376.77;410.6;415.22;398.21;241.83;378.02;431.29;421.35;297.21;264.8;305.32;320.63;383.43;386.77;395.78;410.15;238.14;325.26;402.72;395.32;315.98;219.89;196.66;285.13;253.05;364.76;477.29;490.49;288.17;408.83;479.06;480.75;350.43;606.54;302.52;376;0;453.87;422.31;435.84;251.93;373.32;433.08;433.51;316.14;227.45;271.23;322.63;352.16;401.22;11.25;11.15;11.13;3.13;0;3.13;0;3.32;0;3.32;0;62826.28;62826.28;63991.8;-1065.4;0;3312306;0.08;3.99;0.14;4.08;-1.77;2.72;-1.96;1.8;-1.24;2.74;-1.1;3.37;100.49;100.21;82.4;85.9;65.29;69.75;69.18;82.82;95.4;100.56;89.19;90.54;92.49;93.08;70.04;77.94;76.31;77.62;99.54;103.43;121.16;142.96;79.4;85.9;64.5;69.2;82;87.4;77.8;85.2;189487;103.5;109.01;103.4;53.1;21377.81;174;172.61;137.39;136.25;214.48;216.14;185.13;184.16;174.82;171.67;89238;13.6;263654.53;214125.86
17/04/2017;17;1;4;2017;2;0;4.04;5.53;3.19;4.09;958.74;957.89;962.62;959.98;24.61;30.73;24.06;25.94;21.28;22.51;21.01;21.49;76.61;50.59;79.19;71.07;14.57;16.17;7.14;12.19;0.94;1.28;0.64;0.91;7.52;6.9;7.45;7.34;969.03;973.11;973.36;971.67;17.42;22.37;17.99;18.87;16.31;18.26;17.02;17.06;89.52;66.35;90.75;84.19;13.57;15.06;13.11;13.77;1.65;1.98;1.45;1.66;5.86;5.25;2.55;4.46;981.04;979.65;978.34;979.68;26.86;30.78;25.97;27.5;23.72;24.82;23.42;23.89;76.76;62.14;80.92;74.66;12.97;13.13;10.61;12.12;2.28;2.17;1.45;1.94;7.89;7.32;5.73;6.94;998.07;994.7;995.24;996.17;26.03;30.44;26.53;27.32;25;26.24;24.95;25.29;88.47;71.74;87.83;84.05;8.94;13.41;4.31;8.32;0.8;1.21;0.28;0.71;5.84;6.12;4.27;5.32;974.34;974.27;976.36;975.08;23.88;29;23.64;25.07;21.5;22.86;21.44;21.82;81.51;60.3;83.72;77.04;13.02;15.07;8.66;11.9;1.34;1.6;0.88;1.23;427.86;445.8;256.48;370.75;438.76;443.98;326.65;283.5;303.28;334.51;376.77;410.6;415.22;398.21;241.83;378.02;431.29;421.35;297.21;264.8;305.32;320.63;383.43;386.77;395.78;410.15;238.14;325.26;402.72;395.32;315.98;219.89;196.66;285.13;253.05;364.76;477.29;490.49;288.17;408.83;479.06;480.75;350.43;606.54;302.52;376;0;453.87;422.31;435.84;251.93;373.32;433.08;433.51;316.14;227.45;271.23;322.63;352.16;401.22;11.25;11.15;11.13;3.1;-0.75;3.1;-0.75;3.31;-0.46;3.31;-0.48;64334.93;62827.58;64423.68;1508.65;2.4;3249478;0.08;3.99;0.14;4.08;-1.77;2.72;-1.96;1.8;-1.24;2.74;-1.1;3.37;100.49;100.21;82.4;85.9;65.29;69.75;69.18;82.82;95.4;100.56;89.19;90.54;92.49;93.08;70.04;77.94;76.31;77.62;99.54;103.43;121.16;142.96;79.4;85.9;64.5;69.2;82;87.4;77.8;85.2;189487;103.5;109.01;103.4;53.1;21377.81;174;172.61;137.39;136.25;214.48;216.14;185.13;184.16;174.82;171.67;89238;13.6;263654.53;214125.86
18/04/2017;18;2;4;2017;2;0;4.71;6.29;3.97;4.83;957.53;956.78;955.85;956.71;24.45;29.66;23.86;25.53;20.91;22.56;20.87;21.31;75.26;55.9;78.25;71.54;9.97;13.49;9.51;10.68;1.17;1.19;0.75;1.02;6.48;7.05;4.61;5.92;970.1;973.64;968.48;970.38;17.94;22.63;17.71;19.03;16.36;18.62;16.33;16.91;84.7;67.55;86.7;81.16;10.33;11.78;12.57;11.53;2.22;2.73;1.75;2.17;5.02;4.74;2.32;3.94;981.04;979.33;979.6;980.07;27.12;31.44;26.02;27.79;23.8;24.86;23.37;23.91;75.59;58.48;80.95;73.32;11.67;12.28;10.86;11.52;1.97;1.96;1.41;1.75;8.02;6.95;6.62;7.23;998.53;995.08;996.41;996.87;25.59;30.5;26.02;26.98;24.73;26.59;24.64;25.16;90.14;71.94;90;85.54;16.31;13.65;7.5;12.34;1.13;1.21;0.69;0.99;5.87;6.32;4.36;5.42;974.41;974.22;972.67;973.71;23.84;28.69;23.44;24.9;21.27;22.95;21.18;21.66;80.07;61.93;82.9;76.59;11.79;13.12;10.35;11.58;1.56;1.72;1.11;1.43;427.86;445.8;256.48;370.75;438.76;443.98;326.65;283.5;303.28;334.51;376.77;410.6;415.22;398.21;241.83;378.02;431.29;421.35;297.21;264.8;305.32;320.63;383.43;386.77;395.78;410.15;238.14;325.26;402.72;395.32;315.98;219.89;196.66;285.13;253.05;364.76;477.29;490.49;288.17;408.83;479.06;480.75;350.43;606.54;302.52;376;0;453.87;422.31;435.84;251.93;373.32;433.08;433.51;316.14;227.45;271.23;322.63;352.16;401.22;11.25;11.15;11.13;3.1;-0.25;3.1;-0.25;3.31;0.19;3.31;0.18;64158.84;63716.75;64590.7;-176.09;-0.27;3242101;0.08;3.99;0.14;4.08;-1.77;2.72;-1.96;1.8;-1.24;2.74;-1.1;3.37;100.49;100.21;82.4;85.9;65.29;69.75;69.18;82.82;95.4;100.56;89.19;90.54;92.49;93.08;70.04;77.94;76.31;77.62;99.54;103.43;121.16;142.96;79.4;85.9;64.5;69.2;82;87.4;77.8;85.2;189487;103.5;109.01;103.4;53.1;21377.81;174;172.61;137.39;136.25;214.48;216.14;185.13;184.16;174.82;171.67;89238;13.6;263654.53;214125.86
19/04/2017;19;3;4;2017;2;0;5.6;6.71;4.59;5.5;958.05;956.84;956.97;957.34;24.01;29.15;23.66;25.17;20.53;22.41;20.86;21.13;75.63;58.72;79.09;72.7;9.82;11.88;9.15;10.09;1.76;1.38;0.95;1.36;8.65;8.6;5.7;7.53;968;970.48;968.55;968.82;18.21;22.61;18.38;19.38;16.33;18.64;16.92;17.13;82.22;68.4;85.96;80.17;11.62;13.06;12.1;12.16;2.39;2.37;2;2.24;6.67;6.67;3.18;5.36;981.61;979.62;979.89;980.47;26.48;29.68;26.47;27.28;23.18;23.99;23.38;23.46;75.17;63.67;77.88;73.31;12.96;14.49;12.57;13.2;2.81;2.31;1.61;2.24;7.41;6.9;5.94;6.73;997.92;994.4;996.35;996.45;26.31;30.28;26.51;27.38;25.37;26.3;25.26;25.56;88.5;71.44;89.56;84.63;12.37;16.97;8.86;12.2;0.86;1.56;0.53;0.91;6.71;7.14;4.81;6.1;974.25;973.61;973.26;973.72;23.71;28.03;23.65;24.77;21.06;22.63;21.35;21.56;78.98;64.06;82.13;76.43;11.62;13.86;10.55;11.78;1.94;1.86;1.29;1.68;427.86;445.8;256.48;370.75;438.76;443.98;326.65;283.5;303.28;334.51;376.77;410.6;415.22;398.21;241.83;378.02;431.29;421.35;297.21;264.8;305.32;320.63;383.43;386.77;395.78;410.15;238.14;325.26;402.72;395.32;315.98;219.89;196.66;285.13;253.05;364.76;477.29;490.49;288.17;408.83;479.06;480.75;350.43;606.54;302.52;376;0;453.87;422.31;435.84;251.93;373.32;433.08;433.51;316.14;227.45;271.23;322.63;352.16;401.22;11.25;11.15;11.13;3.13;1.09;3.13;1.09;3.35;1.1;3.35;1.09;63406.97;63218.8;64572.29;-751.87;-1.17;3164416;0.08;3.99;0.14;4.08;-1.77;2.72;-1.96;1.8;-1.24;2.74;-1.1;3.37;100.49;100.21;82.4;85.9;65.29;69.75;69.18;82.82;95.4;100.56;89.19;90.54;92.49;93.08;70.04;77.94;76.31;77.62;99.54;103.43;121.16;142.96;79.4;85.9;64.5;69.2;82;87.4;77.8;85.2;189487;103.5;109.01;103.4;53.1;21377.81;174;172.61;137.39;136.25;214.48;216.14;185.13;184.16;174.82;171.67;89238;13.6;263654.53;214125.86
20/04/2017;20;4;4;2017;2;0;6.17;7.06;3.8;5.5;957.3;955.81;956.02;956.45;23.71;27.21;23.94;24.67;20.24;21.56;20.82;20.79;76.79;62.94;79.52;74.35;11.46;13.26;7.26;10.34;1.75;1.68;0.9;1.41;9.17;9.3;6.78;8.31;963.37;965.29;964.81;964.39;18.8;23.03;18.78;19.85;17.1;19.95;17.12;17.82;83.61;74.75;84.7;81.8;17.67;16.39;10.33;14.6;2.44;1.86;1.8;2.05;6.33;6.21;4.05;5.44;981.38;979.36;979.73;980.26;26.2;29.64;25.76;26.89;22.93;23.84;22.77;23.1;76.33;61.55;78.39;73.41;13.78;13.19;10.36;12.35;2.32;2.17;1.51;1.98;8.01;7.41;5.96;7.09;998.18;994.57;996.21;996.54;25.95;30.66;26.49;27.33;24.86;26.15;24.74;25.14;89.32;70.76;88.33;84.31;12.39;14.32;10.11;12.02;1.03;1.48;0.79;1.05;7.15;7.35;4.93;6.37;973.03;972.11;972.11;972.46;23.58;27.58;23.65;24.6;20.98;22.56;21.13;21.43;80.25;65.96;81.8;77.26;13.32;14.02;9.32;11.99;1.88;1.76;1.23;1.6;427.86;445.8;256.48;370.75;438.76;443.98;326.65;283.5;303.28;334.51;376.77;410.6;415.22;398.21;241.83;378.02;431.29;421.35;297.21;264.8;305.32;320.63;383.43;386.77;395.78;410.15;238.14;325.26;402.72;395.32;315.98;219.89;196.66;285.13;253.05;364.76;477.29;490.49;288.17;408.83;479.06;480.75;350.43;606.54;302.52;376;0;453.87;422.31;435.84;251.93;373.32;433.08;433.51;316.14;227.45;271.23;322.63;352.16;401.22;11.25;11.15;11.13;3.14;0.51;3.15;0.51;3.38;0.99;3.38;1;63760.62;63388.19;64163.4;353.65;0.56;2989353;0.08;3.99;0.14;4.08;-1.77;2.72;-1.96;1.8;-1.24;2.74;-1.1;3.37;100.49;100.21;82.4;85.9;65.29;69.75;69.18;82.82;95.4;100.56;89.19;90.54;92.49;93.08;70.04;77.94;76.31;77.62;99.54;103.43;121.16;142.96;79.4;85.9;64.5;69.2;82;87.4;77.8;85.2;189487;103.5;109.01;103.4;53.1;21377.81;174;172.61;137.39;136.25;214.48;216.14;185.13;184.16;174.82;171.67;89238;13.6;263654.53;214125.86
21/04/2017;21;5;4;2017;2;1;8.32;7.33;5.81;7.13;957.8;957.1;957.68;957.58;22.1;27.33;22.34;23.5;19.76;21.94;19.94;20.37;83.16;65.01;82.93;78.53;12.93;20;8.71;13.12;1.13;1.32;1;1.13;9.39;8.15;9.57;9.15;960.92;965.78;959.97;961.78;18.87;21.5;20;19.95;18.13;18.26;19.07;18.52;93.09;72.9;91.39;87.4;27.14;21;16.9;21.77;1.92;2.59;1.35;1.87;6.34;6.2;4.44;5.59;981.79;980.15;979.85;980.65;26.16;30.21;25.46;26.91;22.91;24.3;22.67;23.17;75.32;60.86;79.04;73.1;13.82;12.85;10.94;12.5;2.18;1.94;1.72;1.95;6.93;6.94;5.16;6.27;998.23;995.01;995.45;996.38;26.4;30.69;26.8;27.62;25.17;26.05;24.82;25.26;87.51;70.61;86.76;83;8.89;16.73;9.14;10.94;0.76;1.53;0.57;0.88;7.73;7.03;5.95;6.89;972.72;972.88;971.43;972.27;23.14;27.52;23.35;24.31;21.08;22.45;21.22;21.47;83.74;65.93;84.22;79.47;15.31;18.31;10.85;14.39;1.45;1.76;1.15;1.42;427.86;445.8;256.48;370.75;438.76;443.98;326.65;283.5;303.28;334.51;376.77;410.6;415.22;398.21;241.83;378.02;431.29;421.35;297.21;264.8;305.32;320.63;383.43;386.77;395.78;410.15;238.14;325.26;402.72;395.32;315.98;219.89;196.66;285.13;253.05;364.76;477.29;490.49;288.17;408.83;479.06;480.75;350.43;606.54;302.52;376;0;453.87;422.31;435.84;251.93;373.32;433.08;433.51;316.14;227.45;271.23;322.63;352.16;401.22;11.25;11.15;11.13;3.14;0;3.15;0;3.38;0;3.38;0;63760.62;63388.19;64163.4;353.65;0;2989353;0.08;3.99;0.14;4.08;-1.77;2.72;-1.96;1.8;-1.24;2.74;-1.1;3.37;100.49;100.21;82.4;85.9;65.29;69.75;69.18;82.82;95.4;100.56;89.19;90.54;92.49;93.08;70.04;77.94;76.31;77.62;99.54;103.43;121.16;142.96;79.4;85.9;64.5;69.2;82;87.4;77.8;85.2;189487;103.5;109.01;103.4;53.1;21377.81;174;172.61;137.39;136.25;214.48;216.14;185.13;184.16;174.82;171.67;89238;13.6;263654.53;214125.86
22/04/2017;22;6;4;2017;2;0;7.45;6.93;4.2;6.1;957.67;956.82;956.43;956.99;22.86;29.04;22.64;24.32;20.38;22.51;20.61;21;82.52;58.58;86.23;77.93;14.16;18.16;9.24;13.32;0.93;1.69;0.42;0.93;2.96;3.45;5.17;3.91;967.5;972.63;962.9;967.06;15.93;21.7;16.78;17.69;14.46;16.12;16;15.45;85.22;54.4;92.3;80.17;17.76;18.61;19.71;18.71;1.35;1.79;1.31;1.44;5.91;5.97;3.16;4.89;981.94;979.5;980.46;980.78;26.65;30.84;26.06;27.47;23.69;24.75;23.27;23.79;77.67;61.18;78.64;73.91;12.3;14;10.85;12.18;1.94;1.91;1.38;1.72;6.87;7.14;5.88;6.57;998.42;994.43;997.12;996.93;26.28;31.4;26.84;27.77;25.08;26.38;24.92;25.34;87.94;66.92;87.59;82.55;15.55;14.64;8.23;12.58;0.99;1.57;0.62;0.99;6.06;6.07;4.49;5.48;973.96;973.79;972.08;973.21;22.92;28.38;22.94;24.29;20.75;22.41;20.99;21.26;82.74;59.79;85.78;78.14;15.21;17.01;11.85;14.4;1.24;1.71;0.86;1.22;427.86;445.8;256.48;370.75;438.76;443.98;326.65;283.5;303.28;334.51;376.77;410.6;415.22;398.21;241.83;378.02;431.29;421.35;297.21;264.8;305.32;320.63;383.43;386.77;395.78;410.15;238.14;325.26;402.72;395.32;315.98;219.89;196.66;285.13;253.05;364.76;477.29;490.49;288.17;408.83;479.06;480.75;350.43;606.54;302.52;376;0;453.87;422.31;435.84;251.93;373.32;433.08;433.51;316.14;227.45;271.23;322.63;352.16;401.22;11.25;11.15;11.13;3.14;0;3.15;0;3.38;0;3.38;0;63760.62;63388.19;64163.4;353.65;0;2989353;0.08;3.99;0.14;4.08;-1.77;2.72;-1.96;1.8;-1.24;2.74;-1.1;3.37;100.49;100.21;82.4;85.9;65.29;69.75;69.18;82.82;95.4;100.56;89.19;90.54;92.49;93.08;70.04;77.94;76.31;77.62;99.54;103.43;121.16;142.96;79.4;85.9;64.5;69.2;82;87.4;77.8;85.2;189487;103.5;109.01;103.4;53.1;21377.81;174;172.61;137.39;136.25;214.48;216.14;185.13;184.16;174.82;171.67;89238;13.6;263654.53;214125.86
23/04/2017;23;7;4;2017;2;0;3.9;6.65;3.84;4.56;963.82;961.1;957.34;960.71;23.03;28.4;22.73;24.26;19.97;22.23;20.52;20.74;79.62;61.7;84.84;77.1;12.12;13.93;8.31;11.14;1.4;1.11;0.63;1.04;2.35;2.7;2.61;2.53;976.26;973.91;969.4;973.1;15.28;22.9;16.09;17.49;13.55;16.8;14.11;14.57;82.4;52.1;80.09;73.96;12.17;13.11;10.67;11.84;1.52;2.06;1.05;1.48;6.84;5.95;4.09;5.59;982.26;979.84;980.66;981.05;26.93;30.82;26.4;27.7;23.91;24.73;23.5;23.96;78.04;61.8;78.83;74.28;12.32;12.68;12.79;12.58;2.27;2.07;1.71;2.01;7.89;6.55;6.08;6.88;998.32;994.41;997.14;996.9;25.75;31.1;26.31;27.3;24.54;26.27;24.86;25.09;88.57;68.26;88.43;83.44;11;16.07;11.52;12.46;0.91;1.35;0.86;1;5.09;5.78;4.16;4.91;979.04;976.24;973.79;976.37;22.82;28.26;22.8;24.17;20.44;22.44;20.65;21.02;81.72;61.31;83.22;77.18;12.1;14.27;10.59;12.08;1.51;1.58;1.01;1.34;427.86;445.8;256.48;370.75;438.76;443.98;326.65;283.5;303.28;334.51;376.77;410.6;415.22;398.21;241.83;378.02;431.29;421.35;297.21;264.8;305.32;320.63;383.43;386.77;395.78;410.15;238.14;325.26;402.72;395.32;315.98;219.89;196.66;285.13;253.05;364.76;477.29;490.49;288.17;408.83;479.06;480.75;350.43;606.54;302.52;376;0;453.87;422.31;435.84;251.93;373.32;433.08;433.51;316.14;227.45;271.23;322.63;352.16;401.22;11.25;11.15;11.13;3.14;0;3.15;0;3.38;0;3.38;0;63760.62;63388.19;64163.4;353.65;0;2989353;0.08;3.99;0.14;4.08;-1.77;2.72;-1.96;1.8;-1.24;2.74;-1.1;3.37;100.49;100.21;82.4;85.9;65.29;69.75;69.18;82.82;95.4;100.56;89.19;90.54;92.49;93.08;70.04;77.94;76.31;77.62;99.54;103.43;121.16;142.96;79.4;85.9;64.5;69.2;82;87.4;77.8;85.2;189487;103.5;109.01;103.4;53.1;21377.81;174;172.61;137.39;136.25;214.48;216.14;185.13;184.16;174.82;171.67;89238;13.6;263654.53;214125.86
24/04/2017;24;1;4;2017;2;0;5.07;6.29;3.52;4.79;959.07;958.02;962.29;960.02;23.33;29.07;22.83;24.58;20.51;22.6;20.46;21.01;80.31;59.79;84.75;76.84;10.32;12.57;6.72;9.53;1.39;1.25;0.67;1.08;8.35;8.6;3.25;6.5;968;970.68;974.1;970.96;16.6;20.42;16.41;17.48;15.06;17.99;14.48;15.58;84.61;80.2;81.05;82.17;14.05;21;8.61;13.75;2.14;1.44;1.56;1.74;7.02;6.83;4.21;5.92;982.22;979.81;980.09;980.82;26.9;30.03;26.34;27.47;23.72;24.12;23.54;23.75;76.84;63.81;79.99;74.76;11.61;12.52;10.07;11.26;2.57;2.63;1.32;2.12;6.38;6.41;3.87;5.45;998.98;994.76;996.22;996.89;26.62;32.05;26.99;28.11;25.32;26.83;25.08;25.61;88.14;66.47;87.97;82.66;9.33;13.27;6.1;9.11;0.93;1.44;0.37;0.84;6.5;6.99;3.88;5.64;975.01;974.05;977.19;975.59;23.29;27.99;23.03;24.37;20.97;22.76;20.78;21.35;82.09;66.19;83.63;78.69;11.25;14.58;8.23;10.95;1.71;1.64;0.99;1.42;427.86;445.8;256.48;370.75;438.76;443.98;326.65;283.5;303.28;334.51;376.77;410.6;415.22;398.21;241.83;378.02;431.29;421.35;297.21;264.8;305.32;320.63;383.43;386.77;395.78;410.15;238.14;325.26;402.72;395.32;315.98;219.89;196.66;285.13;253.05;364.76;477.29;490.49;288.17;408.83;479.06;480.75;350.43;606.54;302.52;376;0;453.87;422.31;435.84;251.93;373.32;433.08;433.51;316.14;227.45;271.23;322.63;352.16;401.22;11.25;11.15;11.13;3.12;-0.64;3.13;-0.64;3.39;0.18;3.39;0.17;64389.02;63761.22;64753.68;628.4;0.99;3292875;0.08;3.99;0.14;4.08;-1.77;2.72;-1.96;1.8;-1.24;2.74;-1.1;3.37;100.49;100.21;82.4;85.9;65.29;69.75;69.18;82.82;95.4;100.56;89.19;90.54;92.49;93.08;70.04;77.94;76.31;77.62;99.54;103.43;121.16;142.96;79.4;85.9;64.5;69.2;82;87.4;77.8;85.2;189487;103.5;109.01;103.4;53.1;21377.81;174;172.61;137.39;136.25;214.48;216.14;185.13;184.16;174.82;171.67;89238;13.6;263654.53;214125.86
