Data;CEE_SECO_01;CEE_SECO_02;CEE_SECO_03;CEE_SECO_04;CEE_SECO_05;CEE_SECO_06;CEE_SECO_07;CEE_SECO_08;CEE_SECO_09;CEE_SECO_10;CEE_SECO_11;CEE_SECO_12;CEE_SECO_13;CEE_SECO_14;CEE_SECO_15;CEE_SECO_16;CEE_SECO_17;CEE_SECO_18;CEE_SECO_19;CEE_SECO_20;CEE_SECO_21;CEE_SECO_22;CEE_SECO_23;CEE_SECO_24;CEE_SECO_MED;CEE_SECO_CSO;CEE_SECO_CP;CEE_SECO_IP;CEE_SECO_IND;CEE_SECO_PP;CEE_SECO_RED;CEE_SECO_RR;CEE_SECO_RRA;CEE_SECO_RRI;CEE_SECO_SP1;CEE_SECO_SP2;CEE_SECO_TOT;CEE_SUL_01;CEE_SUL_02;CEE_SUL_03;CEE_SUL_04;CEE_SUL_05;CEE_SUL_06;CEE_SUL_07;CEE_SUL_08;CEE_SUL_09;CEE_SUL_10;CEE_SUL_11;CEE_SUL_12;CEE_SUL_13;CEE_SUL_14;CEE_SUL_15;CEE_SUL_16;CEE_SUL_17;CEE_SUL_18;CEE_SUL_19;CEE_SUL_20;CEE_SUL_21;CEE_SUL_22;CEE_SUL_23;CEE_SUL_24;CEE_SUL_MED;CEE_SUL_ CSO;CEE_SUL_ CP;CEE_SUL_ IP;CEE_SUL_ IND;CEE_SUL_ PP;CEE_SUL_ RED;CEE_SUL_ RR;CEE_SUL_ RRA;CEE_SUL_ RRI;CEE_SUL_ SP1;CEE_SUL_ SP2;CEE_SUL_TOT;CEE_NE_01;CEE_NE_02;CEE_NE_03;CEE_NE_04;CEE_NE_05;CEE_NE_06;CEE_NE_07;CEE_NE_08;CEE_NE_09;CEE_NE_10;CEE_NE_11;CEE_NE_12;CEE_NE_13;CEE_NE_14;CEE_NE_15;CEE_NE_16;CEE_NE_17;CEE_NE_18;CEE_NE_19;CEE_NE_20;CEE_NE_21;CEE_NE_22;CEE_NE_23;CEE_NE_24;CEE_NE_MED;CEE_NE_CSO;CEE_NE_CP;CEE_NE_IP;CEE_NE_IND;CEE_NE_PP;CEE_NE_RED;CEE_NE_RR;CEE_NE_RRA;CEE_NE_RRI;CEE_NE_SP1;CEE_NE_SP2;CEE_NE_TOT;CEE_NO_01;CEE_NO_02;CEE_NO_03;CEE_NO_04;CEE_NO_05;CEE_NO_06;CEE_NO_07;CEE_NO_08;CEE_NO_09;CEE_NO_10;CEE_NO_11;CEE_NO_12;CEE_NO_13;CEE_NO_14;CEE_NO_15;CEE_NO_16;CEE_NO_17;CEE_NO_18;CEE_NO_19;CEE_NO_20;CEE_NO_21;CEE_NO_22;CEE_NO_23;CEE_NO_24;CEE_NO_MED;CEE_NO_CSO;CEE_NO_CP;CEE_NO_IP;CEE_NO_IND;CEE_NO_PP;CEE_NO_RED;CEE_NO_RR;CEE_NO_RRA;CEE_NO_RRI;CEE_NO_SP1;CEE_NO_SP2;CEE_NO_TOT;CEE_BR_01;CEE_BR_02;CEE_BR_03;CEE_BR_04;CEE_BR_05;CEE_BR_06;CEE_BR_07;CEE_BR_08;CEE_BR_09;CEE_BR_10;CEE_BR_11;CEE_BR_12;CEE_BR_13;CEE_BR_14;CEE_BR_15;CEE_BR_16;CEE_BR_17;CEE_BR_18;CEE_BR_19;CEE_BR_20;CEE_BR_21;CEE_BR_22;CEE_BR_23;CEE_BR_24;CEE_BR_Med;CEE_BR_CSO;CEE_BR_CP;CEE_BR_IP;CEE_BR_IND;CEE_BR_PP;CEE_BR_RED;CEE_BR_RR;CEE_BR_RRA;CEE_BR_RRI;CEE_BR_SP1;CEE_BR_SP2;CEE_BR_TOT
11/02/2017;38631.48;36573.93;35245.41;34545.25;34164.33;34052.59;34422.95;34454.17;36125.56;37805.5;38817.35;39070.72;38973.87;38776.22;38792.96;38841.41;38561.67;38452.09;38507.5;39427.92;42625.41;41735.35;40199.36;38713.22;37813.18;237543.46;1367.21;45346.67;91857.02;43555.12;393982.29;50271.64;14.72;8625.41;32421.99;2530.7;907516.22;11899.22;11199.15;10666.7;10384.03;10232.57;10194.86;10402.73;10483.26;11182.01;11671.74;11913.31;11990.1;11577.17;11491.15;11497.04;11407.16;11311.83;11274.97;11386.23;11570.87;12191.63;11923.65;11293.13;10565.22;11237.91;60525.47;280.7;10256.48;44011.29;7846.08;101336.27;27291.9;90.64;10071.56;7825.08;174.26;269709.73;10884.95;10609.66;10346.57;10126.56;10047.1;9972.47;9606.61;9152.24;9351.14;9848.22;10080.11;10266.62;10219.42;10088.99;9965.52;9932.99;9748.22;9549.08;9591.92;10956.27;11168.18;10969.81;10889.84;10639.26;10167.16;51415.9;301.16;13359.16;23434.31;13301.36;110325.38;10564.47;744.78;9323.17;10900.02;342.05;244011.75;5586.32;5462.96;5356.5;5260.67;5190.32;5115.4;5049.59;4867.38;4732.04;4772.03;4871.41;4925.83;4935.73;4913.18;4971.98;5050.94;5011.29;4882.34;4844.36;5055.38;5446.37;5494.98;5479.49;5414.62;5112.13;26357.06;407.7;6566.5;14021.9;10485.59;55502.63;5613.96;1.89;356.35;3377.54;0;122691.11;67001.97;63845.7;61615.18;60316.51;59634.32;59335.32;59481.88;58957.05;61390.75;64097.49;65682.18;66253.27;65706.19;65269.54;65227.5;65232.5;64633.01;64158.48;64330.01;67010.44;71431.59;70123.79;67861.82;65332.32;64330.37;375877.93;2418.88;70309.05;179419.98;70119.79;668603.42;86950.45;993.27;31034.42;54809.82;3391.81;1543928.81
12/02/2017;36745.26;34840.68;33524.77;32639.19;32016.03;31474.05;30980.19;29997.09;30768.11;31915.79;32708.9;33234.73;33526.15;33554.63;33566.22;33852.29;34270.37;35153.89;35604.49;36664.23;40132.54;40530.63;40066.94;38367.23;34422.27;216241.67;1244.6;41280.19;83619.71;39649.3;358651.79;45763.51;13.4;7851.92;29514.54;2303.76;826134.4;9832.95;9307.06;8904.11;8618.37;8378.56;8247.99;8336.21;8162.39;8391.08;8801.16;9276.83;9645.68;9444.06;9347.54;9462.42;9576.75;9659.85;9936.46;10325.04;10547.9;11551.55;11899.02;11622.65;11020.04;9595.65;51680.57;239.68;8757.65;37579.69;6699.49;86527.48;23303.6;77.39;8599.75;6681.56;148.79;230295.67;10377.88;9983.98;9781.02;9572.8;9339.89;9215.55;8748.48;8155.28;8171.87;8395.11;8564.57;8604.36;8702.01;8733.62;8670.56;8669.61;8630.95;8528.61;8583.39;10116.77;10390.78;10286.26;10315.92;10252.03;9199.64;46523.1;272.5;12087.88;21204.27;12035.59;99826.69;9559.14;673.9;8435.96;9862.76;309.5;220791.3;5319.46;5203.34;5145.37;5082.5;4982.59;4904.11;4859.14;4683.85;4525.43;4441.37;4458.74;4492.44;4498.05;4506.61;4576.1;4627.73;4670.25;4682.53;4681.3;4949.7;5264.3;5301.34;5334.02;5332.97;4855.14;25032.05;387.2;6236.39;13317;9958.46;52712.43;5331.74;1.8;338.44;3207.74;0;116523.24;62275.55;59335.06;57355.27;55912.86;54717.07;53841.7;52924.02;50998.61;51856.49;53553.43;55009.04;55977.21;56170.27;56142.4;56275.3;56726.38;57231.42;58301.49;59194.22;62278.6;67339.17;68017.25;67339.53;64972.27;58072.69;339314.77;2183.58;63469.81;161967.08;63298.95;603565.66;78492.42;896.65;28015.57;49478.25;3061.87;1393744.61
13/02/2017;36490.88;34693.58;33598.78;33048.31;33021.85;34315.89;37055.74;38560.58;41857.67;44133.94;45513.7;45798.93;45093.45;46334.87;47236.64;47444.78;46967.62;44529.26;41567.99;41455.46;45115.17;45527.92;44713.94;41989.18;41502.76;260721.5;1500.61;49771.32;100819.86;47804.96;432424.68;55176.84;16.15;9467.02;35585.53;2777.64;996066.13;10328.84;9776.11;9464.1;9311.61;9322.85;9726.25;10584.39;11714.16;13181.86;13939.09;14480.44;14552.27;13495.42;14410.24;14974.62;14896.11;14738.91;13899.88;12894.39;12181.06;13060.35;13258.66;13210.02;12473.37;12494.79;67294.85;312.09;11403.6;48933.66;8723.61;112670.07;30344.33;100.78;11198;8700.26;193.75;299875;9959.64;9654.29;9379.19;9219.43;9132.75;9064.26;8830.19;8707.8;9533.86;10502.2;10962.31;11260.79;11266.57;11002.33;11375.41;11574.05;11473.93;11049.85;10068.7;10566.96;10728.83;10693.46;11243.46;11098.6;10347.87;52329.78;306.51;13596.6;23850.84;13537.78;112286.33;10752.25;758.01;9488.88;11093.76;348.13;248348.86;5334.33;5232.96;5153.04;5053.76;4969.56;4879.05;4966.2;4853.82;4818.38;5138.84;5293.66;5315.95;5203.01;5094;5159.89;5404.3;5470.48;5401.79;5202.32;5107.53;5342.31;5464.1;5515.62;5532.55;5204.48;26833.18;415.06;6685.12;14275.2;10675;56505.25;5715.37;1.93;362.79;3438.55;0;124907.45;62113.69;59356.94;57595.11;56633.11;56447.01;57985.45;61436.52;63836.36;69391.77;73714.07;76250.11;76927.94;75058.45;76841.44;78746.56;79319.24;78650.94;74880.78;69733.4;69311.01;74246.66;74944.14;74683.04;71093.7;69549.89;406375.27;2615.13;76013.67;193977.45;75809.05;722851.4;94005.28;1073.86;33552.43;59256.89;3667;1669197.44
14/02/2017;39200.44;37145.11;35726.21;35012.77;34907.73;35981.8;38287.87;39487.7;42566.59;44312.01;45737.06;46056.94;45353.37;46909.25;47955.56;48047.01;47548.01;45173.63;42240.25;41929.26;45415.04;45738.46;45066.99;42646.58;42435.24;266579.37;1534.33;50889.58;103085.07;48879.04;442140.35;56416.55;16.52;9679.73;36385.07;2840.04;1018445.64;11420.08;10777.57;10199.71;10051.59;10004.62;10296.53;11147.43;12197.64;13614.79;14184.63;14666.46;14636.21;13539.18;14402.09;14965.71;14919.49;14771.02;13915.52;12899.77;12182.77;13109.3;13262.41;13184.42;12530.74;12786.65;68866.76;319.38;11669.98;50076.69;8927.39;115301.89;31053.13;103.13;11459.57;8903.49;198.27;306879.68;10710.69;10270.11;9953.9;9690.89;9534.87;9476.82;9249.13;8966.23;9731.21;10675.9;11127.29;11366.79;11316.57;11018.23;11313.49;11571.28;11431.51;11052.89;10180;10616.47;10676.55;10608.38;11144.4;10907.89;10524.65;53223.74;311.75;13828.88;24258.29;13769.05;114204.55;10935.93;770.96;9650.98;11283.28;354.07;252591.49;5448.89;5327.31;5154.53;5013.73;4910.5;4884.03;4869.31;4749.81;4725.07;4900.31;5042.18;5064.42;5039.21;4988.76;5155.95;5425.07;5478.42;5415.13;5213.29;5086.45;5361.78;5439.05;5580.08;5586.34;5160.82;26608.08;411.58;6629.04;14155.45;10585.45;56031.24;5667.42;1.91;359.74;3409.7;0;123859.62;66780.1;63520.1;61034.35;59768.98;59357.72;60639.18;63553.74;65401.38;70637.66;74072.85;76572.99;77124.36;75248.33;77318.33;79390.71;79962.85;79228.96;75557.17;70533.31;69814.95;74562.67;75048.3;74975.89;71671.55;70907.35;414306.8;2666.18;77497.28;197763.46;77288.67;736959.84;95840.05;1094.82;34207.3;60413.45;3738.58;1701776.43
15/02/2017;39617.82;37319.46;35999.64;35368.24;35297.82;36361.62;38706.48;39781.93;42767.04;44922.71;46628.16;46968.68;46235.48;47636.26;48737.42;48688.62;47997.59;45507.5;42438.72;41880.64;45404.55;45950.58;45478.87;42981.87;42861.57;269257.62;1549.74;51400.85;104120.74;49370.12;446582.42;56983.35;16.68;9776.98;36750.62;2868.58;1028677.7;11539.76;10857.17;10368.7;10078.6;10066.63;10387.63;11345.47;12247.18;13801.82;14616.55;15258.94;15437.14;14478.3;15649.44;16380.99;16282.05;16049.97;15053.19;13724.13;12719.63;13874.81;14200.25;14449.8;13852.98;13446.71;72421.74;335.87;12272.39;52661.7;9388.23;121253.89;32656.12;108.46;12051.13;9363.1;208.51;322721.13;10540.85;10129.85;9833.72;9623.03;9485.27;9388.54;9115.34;8904.14;9814.49;10792.71;11213.73;11496.26;11421.15;11150.97;11503.52;11743.92;11573.26;11124.29;10157.29;10675.32;10810.35;10791.58;11362.12;11216.19;10577.83;53492.7;313.32;13898.76;24380.87;13838.63;114781.66;10991.19;774.86;9699.75;11340.3;355.86;253867.89;5473.53;5336.6;5148.14;4992.6;4879.42;4838.28;4803.82;4613.97;4532.37;4842.93;5060.17;5162.52;5101.23;5075.21;5238.57;5410.33;5403.03;5288.34;5029.11;4871.13;5126.53;5157.2;5261.95;5299.99;5081.12;26197.2;405.23;6526.67;13936.86;10421.99;55166;5579.91;1.88;354.19;3357.05;0;121946.97;67171.96;63643.08;61350.2;60062.47;59729.14;60976.07;63971.11;65547.22;70915.72;75174.9;78161;79064.6;77236.16;79511.88;81860.5;82124.92;81023.85;76973.32;71349.25;70146.72;75216.24;76099.61;76552.74;73351.03;71967.24;420499.64;2706.03;78655.67;200719.52;78443.94;747975.53;97272.62;1111.18;34718.61;61316.48;3794.46;1727213.69
16/02/2017;40040.44;37890.21;36617.33;35771.93;35624.17;36715.14;39036.52;40119.19;43021.28;45144.03;46583.45;47117.6;46487.15;47842.66;48610.24;48964.86;48278.23;45678.16;42713.23;42202.74;45412.91;45845.71;45387.13;43190.22;43095.61;270727.83;1558.2;51681.52;104689.27;49639.69;449020.87;57294.49;16.77;9830.36;36951.28;2884.24;1034294.53;12626.71;11796.64;11195.21;10902.29;10818.31;11099.83;11890.43;12759.36;14244.65;15073.4;15722.03;15949.76;15094.83;16330.91;16977.6;16865.27;16503.06;15258.64;13760.78;12773.45;13759.6;13948.9;14043.39;13507;13870.92;74706.43;346.47;12659.55;54323.02;9684.4;125079.1;33686.33;111.88;12431.3;9658.47;215.09;332902.05;10782.51;10344.13;9960.34;9692.85;9528.09;9454.88;9110.05;8869.78;9702.93;10840.74;11435.44;11778;11774.15;11581.25;11912.35;12144.43;11955.51;11571.06;10455.06;11081.96;11243.5;11088.54;11728.89;11583.4;10817.49;54704.69;320.42;14213.67;24933.27;14152.17;117382.29;11240.22;792.42;9919.52;11597.24;363.92;259619.84;5249.66;5137.46;5040.61;4924.91;4865.9;4820.41;4767.18;4649.6;4592.56;4888.19;5238.08;5213.86;5193.26;5112.56;5223.64;5364.39;5369.57;5282.14;5076.26;4987.39;5251.67;5344.54;5453.44;5439.29;5103.61;26313.12;407.02;6555.55;13998.53;10468.11;55410.1;5604.6;1.89;355.76;3371.91;0;122486.57;68699.32;65168.44;62813.49;61291.98;60836.47;62090.26;64804.18;66397.93;71561.42;75946.36;78979;80059.22;78549.39;80867.38;82723.83;83338.95;82106.37;77790;72005.33;71045.54;75667.68;76227.69;76612.85;73719.91;72887.62;425877.4;2740.64;79661.6;203286.52;79447.16;757541.37;98516.64;1125.39;35162.63;62100.65;3842.99;1749302.99
17/02/2017;40316.73;38042.37;36732.25;35975.24;35861.23;36923.33;39177.16;40301.47;43229.59;45494.65;47124.07;47426.07;46764.88;48033.69;49010.66;48997.61;47758.61;45633.34;42721.27;42430.56;45252.19;45241.38;44800.01;43320.81;43190.38;271323.22;1561.63;51795.17;104919.5;49748.86;450008.37;57420.49;16.81;9851.98;37032.55;2890.58;1036569.17;12359.94;11548.76;10916.19;10589.68;10375.91;10560.22;11264.87;12124.83;13546;14328.6;14993.05;15174.62;14275.45;15443.03;16124.83;16056.61;15648.68;14483.04;13304.83;12498.58;13287.58;13492.69;13576.78;13237.35;13300.51;71634.28;332.22;12138.95;52089.1;9286.15;119935.47;32301.05;107.28;11920.09;9261.29;206.24;319212.12;11242.31;10751.35;10412.77;10133.64;9988.17;9903.06;9558.6;9298.56;10044.13;11010.73;11510.55;12016.15;12118.48;11740.49;12065.18;12333.03;12111.97;11527.39;10540.67;10891.71;11117.04;11019.49;11515.34;11422.95;11011.41;55685.32;326.16;14468.46;25380.23;14405.86;119486.48;11441.71;806.62;10097.34;11805.13;370.45;264273.76;5336.59;5158.73;5045.68;4965.06;4883.19;4796.78;4818.57;4718.76;4692.62;5016.07;5232.01;5315.35;5270.73;5173.35;5371.57;5582.08;5556.25;5380.92;5157.5;5120.5;5402.81;5455.56;5493.83;5546.85;5187.14;26743.8;413.68;6662.85;14227.65;10639.44;56317.02;5696.33;1.92;361.58;3427.1;0;124491.36;69255.57;65501.21;63106.89;61663.62;61108.5;62183.39;64819.2;66443.62;71512.34;75850.05;78859.68;79932.19;78429.54;80390.56;82572.24;82969.33;81075.51;77024.69;71724.27;70941.35;75059.62;75209.12;75385.96;73527.96;72689.43;424719.39;2733.18;79444.99;202733.76;79231.13;755481.52;98248.76;1122.33;35067.02;61931.79;3832.54;1744546.41
18/02/2017;40872.78;38672.68;37290.13;36476.45;36017.84;35951.09;36325.25;36246.71;37877.41;39862.35;40973.15;41188.9;41055.4;41064.05;40997.09;40996.9;40816.94;40697.07;40296.7;41154.22;44101.47;43354.59;41837.21;40569.73;39779;249892.85;1438.28;47704.15;96632.47;45819.46;414464.61;52885.16;15.48;9073.82;34107.54;2662.27;954696.11;12352.71;11618.86;10951.67;10624.89;10446.93;10380.8;10513.18;10472.23;11258.5;11896.32;12337.43;12578.4;12312.18;12539.19;12780.81;12707.64;12514.17;12337.03;12197.62;12114.85;13006.3;12943.36;12431.83;11997.81;11888.11;64027.38;296.94;10849.91;46557.71;8300.04;107199.42;28870.97;95.88;10654.29;8277.83;184.34;285314.71;11102.22;10783.57;10538.81;10341.14;10141.65;10046.18;9625.71;9293.18;9619.93;10158.83;10495.42;10649.74;10683.71;10533.87;10423.14;10351.47;10120.07;9869.69;9947.38;11328.33;11505.26;11283.43;11216.78;10998.3;10460.74;52900.58;309.85;13744.91;24111;13685.45;113511.13;10869.53;766.28;9592.38;11214.77;351.92;251057.81;5451.04;5350.39;5304.65;5239.12;5169.91;5088.11;5033.65;4855.87;4720.38;4802.41;4870.09;4923.7;4952.43;4914.13;4905.43;4965.78;5037.14;5065.15;5017.67;5209.14;5463.84;5528.13;5551.8;5513.2;5122.22;26409.06;408.5;6579.45;14049.56;10506.27;55612.13;5625.03;1.9;357.05;3384.2;0;122933.16;69778.75;66425.5;64085.26;62681.6;61776.33;61466.18;61497.79;60867.99;63476.22;66719.91;68676.09;69340.74;69003.72;69051.24;69106.47;69021.79;68488.32;67968.94;67459.37;69806.54;74076.87;73109.51;71037.62;69079.04;67250.07;392937.58;2528.66;73500.11;187563.17;73302.26;698948.75;90896.79;1038.35;32442.95;57297.43;3545.75;1614001.79
19/02/2017;37098.35;35904.65;34735.54;33638.9;33248.37;32709.29;31225.87;32039.03;33563.96;34443.07;34988.28;35427.12;35626.99;35733.71;35876.87;36300.32;36639.68;37219.59;38856;42272.58;42195.52;41797.41;41129.41;39491.48;36340.08;228289.45;1313.94;43580.09;88278.53;41858.34;378633.87;48313.2;14.14;8289.39;31158.92;2432.12;872161.99;10961.57;10433.56;9951.75;9661.48;9413.01;9306.48;8773.73;9071.18;9580.99;10072.81;10504.3;10776.22;10644.52;10908.62;11080.21;11078.27;11010.54;11058.39;11371.49;12599.09;12938.17;12914.45;12734.29;12166.67;10792.16;58124.75;269.57;9849.66;42265.59;7534.87;97316.8;26209.38;87.05;9672.08;7514.7;167.35;259011.79;10359.88;10161.36;9933.44;9766.47;9580.2;9132.32;8488.12;8596.95;8715.81;8815.1;8958.55;9091.28;9101.7;9105.31;9001.38;8961.1;8959.95;9181.92;10667.45;10940.9;10918.42;10859.77;10758.42;10451.94;9604.49;48570.46;284.49;12619.84;22137.42;12565.24;104219.8;9979.82;703.56;8807.21;10296.8;323.12;230507.74;5387.84;5266.29;5162.74;5053.37;4920.92;4842.75;4663.31;4426.9;4377.09;4369.38;4386.87;4387.78;4428.62;4471.09;4527.72;4561.57;4594.85;4686.47;4968.35;5259.48;5335.87;5404.7;5424.71;5398.19;4846.12;24985.57;386.49;6224.81;13292.27;9939.97;52614.54;5321.83;1.79;337.81;3201.79;0;116306.86;63807.64;61765.86;59783.47;58120.22;57162.5;55990.84;53151.03;54134.06;56237.85;57700.36;58838;59682.4;59801.83;60218.73;60486.18;60901.26;61205.02;62146.37;65863.29;71072.05;71387.98;70976.33;70046.83;67508.28;61582.85;359824.37;2315.57;67306.19;171757.05;67125.01;640047.7;83236.84;950.85;29708.95;52468.92;3246.94;1477988.38
20/02/2017;37729.55;36205.43;35219.18;34548.33;34491.99;35637.28;36767.47;39990.57;44307.21;46715.37;48438.56;48706.78;47962.63;49300.85;50186.27;49918.1;49100.17;45217.17;43545.11;46565.9;46810.17;46955.99;45313.72;42503.73;43422.4;272780.75;1570.02;52073.41;105483.12;50016.1;452425.77;57728.95;16.9;9904.9;37231.48;2906.11;1042137.53;11493.48;10953.02;10652.23;10468.16;10428.59;10756.88;11175.26;12589.74;14575.12;15448.85;16153.22;16382.1;15523.11;16850.63;17480.98;17221.4;16920.77;15575.25;13597.76;14594.97;14863.51;15156.98;14950.35;13992.71;14075.21;75806.72;351.57;12846;55123.1;9827.03;126921.28;34182.47;113.53;12614.39;9800.73;218.26;337805.07;10109.24;9835.27;9613.09;9479.36;9402.3;9168.97;8971.09;9838.71;10905.75;11398.17;11679.61;11625.4;11205.69;11465.84;11915.57;11737.3;11299.22;10316.76;10739.58;10835.96;10802.64;11380.97;11175.36;10835.56;10655.73;53886.62;315.63;14001.11;24560.42;13940.54;115626.92;11072.13;780.57;9771.18;11423.81;358.48;255737.41;5341.3;5244.84;5104.27;5006.04;4928.58;4986.69;4858.38;4770.58;5108.28;5354.28;5447.98;5423.87;5367.23;5438.22;5656.27;5619.11;5534.46;5330.03;5208.59;5473.98;5545.16;5631.02;5660.21;5586.14;5317.73;27417.09;424.1;6830.59;14585.84;10907.3;57734.84;5839.74;1.97;370.68;3513.37;0;127625.51;64673.57;62238.56;60588.77;59501.89;59251.46;60549.82;61772.2;67189.6;74896.36;78916.67;81719.37;82138.15;80058.66;83055.54;85239.09;84495.91;82854.62;76439.21;73091.04;77470.81;78021.48;79124.96;77099.64;72918.14;73471.06;429286.4;2762.57;80299.26;204913.75;80083.1;763605.22;99305.23;1134.4;35444.09;62597.74;3873.75;1763305.52
21/02/2017;40030.77;38155.37;36862.38;36181.15;35997.2;36999.55;37865.23;40706.54;44310.57;46675.96;48086.36;48305.01;47405.01;48871.53;49584.31;49401.64;48621.97;44902.63;43406.02;46438.76;46735.57;46810.08;45319.7;42569.22;43760.11;274902.24;1582.23;52478.4;106303.49;50405.09;455944.42;58177.93;17.03;9981.94;37521.04;2928.71;1050242.53;12976.23;12281.61;11648.24;11355.31;11217.33;11520.04;11835.94;13125.73;14915.73;15655.97;16290.16;16390.62;15349.22;16569.13;17242.63;17141.39;16746.67;15326.86;13360.86;14371.04;14554.75;14907.58;14709.63;13784.42;14303.21;77034.69;357.27;13054.09;56016.02;9986.22;128977.25;34736.18;115.36;12818.73;9959.49;221.79;343277.09;10465.5;10146.72;9907.9;9813.73;9671.94;9314.28;8974.85;9735.62;10715.54;11131.58;11284.74;11134.14;10783.64;11432.59;11608.47;11402.36;10968.61;10122.48;10668.09;10754.66;10727.69;11239.45;11078.8;10673.06;10573.19;53469.21;313.18;13892.66;24370.17;13832.55;114731.27;10986.37;774.52;9695.49;11335.32;355.71;253756.44;5498.75;5363.16;5251.89;5108.19;4987.62;4955.92;4848.77;4812.6;5063.99;5317.5;5394.94;5352.25;5269.78;5402.6;5615.27;5601.77;5481.17;5271.62;5133.43;5517.49;5545.56;5646.11;5689.63;5633.52;5323.48;27446.74;424.56;6837.98;14601.61;10919.09;57797.28;5846.06;1.97;371.08;3517.17;0;127763.53;68971.25;65946.86;63670.41;62458.38;61874.09;62789.79;63524.79;68380.49;75005.83;78781.01;81056.2;81182.02;78807.65;82275.85;84050.68;83547.16;81818.42;75623.59;72568.4;77081.95;77563.57;78603.22;76797.76;72660.22;73959.98;432143.12;2780.96;80833.62;206277.37;80616.02;768686.69;99966.06;1141.95;35679.96;63014.31;3899.53;1775039.59
22/02/2017;39896.49;37935;36715.2;36112.46;35891.23;36926.84;37852.43;40635.61;44271.4;46471.73;47878.38;47982.38;47302.68;48691.59;49535.04;49525.33;48691.54;44996.63;43665.63;46426.99;46591.47;46890.48;45485.64;42849.66;43717.58;274635.07;1580.69;52427.4;106200.18;50356.11;455501.3;58121.39;17.02;9972.24;37484.58;2925.87;1049221.83;12819.39;12093.82;11547.85;11222.03;11120.67;11442.32;11734.07;13108.3;14949.04;15697.5;16342.43;16436.45;15372.01;16625.43;17255.93;17001.14;16633.96;15272.33;13439.24;14479.58;14494.02;14753.96;14539.66;13638.06;14250.8;76752.41;355.96;13006.26;55810.76;9949.62;128504.63;34608.89;114.94;12771.76;9922.99;220.98;342019.19;10274.69;9904.45;9714.56;9652.71;9601.32;9351.71;9108.36;9792.97;10647.56;11086.57;11434.05;11348.32;11168.47;11587.51;11616.56;11633.14;11162.52;10208.85;10647.87;10808.15;10713.6;11168.55;11033.9;10706.68;10598.88;53599.14;313.94;13926.42;24429.39;13866.17;115010.06;11013.06;776.4;9719.05;11362.86;356.57;254373.07;5498.65;5355.33;5290.4;5152.37;5048.36;5009.51;4833.5;4811.47;5090.51;5293.21;5408.22;5403.42;5316.83;5445.84;5659.1;5750.05;5646.64;5466.72;5296.87;5554.06;5627.73;5701.89;5708.82;5646.3;5375.66;27715.76;428.72;6905;14744.73;11026.12;58363.77;5903.36;1.99;374.72;3551.65;0;129015.8;68489.22;65288.6;63268.01;62139.57;61661.58;62730.38;63528.36;68348.35;74958.51;78549.01;81063.08;81170.57;79159.99;82350.37;84066.63;83909.66;82134.66;75944.53;73049.61;77268.78;77426.82;78514.88;76768.02;72840.7;73942.91;432043.38;2780.32;80814.96;206229.76;80597.42;768509.27;99942.99;1141.69;35671.72;62999.76;3898.63;1774629.89
23/02/2017;40455.82;38213.68;36930.41;36117.34;36014.53;37113.84;37909.83;40744.9;44529.69;46791.65;48590.65;48786.22;48226.11;49223.34;50451.96;50159.95;49058.85;45451;44441.89;46990.36;47151.43;47229.36;45954.28;43536.96;44169.75;277475.65;1597.04;52969.66;107298.62;50876.95;460212.6;58722.54;17.19;10075.38;37872.28;2956.13;1060074.05;12643;11872.22;11304.02;11054.84;10986.01;11265.98;11641.43;12923.16;14647.03;15381.14;15966.2;15986.88;14821.81;16051.85;16462.26;15798.94;15417.25;14391.57;12938.97;13703.71;13669.2;13785.02;13529.47;12694.96;13705.71;73816.62;342.34;12508.77;53675.99;9569.05;123589.31;33285.1;110.54;12283.24;9543.43;212.53;328936.92;10271.37;9953.9;9690.85;9550.97;9417.76;9136.31;8994.98;9868.21;10798.56;11352.86;11759.02;11731.42;11585.16;12030.72;12290.7;12203.63;11616.98;10469.93;10935.69;11122.98;11018.97;11680.64;11591.86;11250.61;10846.84;54853.08;321.29;14252.22;25000.91;14190.56;117700.7;11270.71;794.56;9946.43;11628.69;364.91;260324.08;5491.77;5465.62;5373.04;5192.34;5096.96;5022.74;4885.15;4847.89;5156.5;5344.18;5425.02;5394.75;5361.3;5530.25;5732.3;5738.26;5701.99;5494.77;5408.58;5621.43;5746.9;5837.51;5855.54;5784.62;5437.89;28036.62;433.68;6984.94;14915.43;11153.76;59039.45;5971.7;2.01;379.06;3592.76;0;130509.41;68861.96;65505.42;63298.32;61915.49;61515.26;62538.87;63431.39;68384.16;75131.78;78869.83;81740.89;81899.27;79994.38;82836.16;84937.22;83900.78;81795.07;75807.27;73725.13;77438.48;77586.5;78532.53;76931.15;73267.15;74160.19;433312.89;2788.49;81052.43;206835.75;80834.24;770767.46;100236.66;1145.04;35776.54;63184.88;3910.08;1779844.46
